;Audio;TIPO;Group_x;ID_leaf_x;PlaylistID;Tratamiento_significado;parentesco;asociacion;riesgo
3709;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3710;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3711;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3712;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3713;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3714;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3715;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3716;57;R*;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3717;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3718;57;R;11;982126057845125;Gr11_5125_1;P-A;P;A;
3719;57;R;11;982126057845125;Gr11_5125_1;P-A;P;A;
3720;57;R;11;982126057845125;Gr11_5125_1;P-A;P;A;
3721;57;R;11;982126057845125;Gr11_5125_1;P-A;P;A;
3722;57;R;11;982126057845125;Gr11_5125_1;P-A;P;A;
3723;57;R;11;982126057845125;Gr11_5125_1;P-A;P;A;
3724;57;R;11;982126057845125;Gr11_5125_1;P-A;P;A;
3725;57;R;11;982126057845125;Gr11_5125_1;P-A;P;A;
3726;57;R;11;982126057845125;Gr11_5125_1;P-A;P;A;
3727;57;R;11;982126057845125;Gr11_5125_1;P-A;P;A;
3728;57;R;11;982126057845125;Gr11_5125_1;P-A;P;A;
3729;57;R;11;982126057845125;Gr11_5125_1;P-A;P;A;
3730;57;R;11;982126057845125;Gr11_5125_1;P-A;P;A;
3731;57;R;11;982126057845125;Gr11_5125_1;P-A;P;A;
3732;57;R;11;982126057845125;Gr11_5125_1;P-A;P;A;
3733;57;R;11;982126057845125;Gr11_5125_1;P-A;P;A;
3734;57;R;11;982126057845125;Gr11_5125_1;P-A;P;A;
3735;57;R;11;982126057845125;Gr11_5125_1;P-A;P;A;
3736;57;R;11;982126057845125;Gr11_5125_1;P-A;P;A;
3737;57;R;11;982126057845125;Gr11_5125_1;P-A;P;A;
3738;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3739;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3740;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3741;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3742;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3743;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3744;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3745;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3746;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3747;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3748;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3749;57;R*;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3750;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3751;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3752;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3753;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3754;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3755;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3756;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3757;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS;NP;NOAS;
3758;57;TRAN1;11;982126057845125;Gr11_5125_1;;;;
3759;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3760;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3761;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3762;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3763;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3764;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3765;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3766;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3767;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3768;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3769;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3770;57;R*;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3771;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3772;57;E;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3773;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3774;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3775;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3776;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3777;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3778;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3779;57;R*;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3780;57;E;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3781;57;R*;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3782;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3783;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3784;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3785;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3786;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_D;NP;NOAS;D
3787;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_D;NP;NOAS;D
3788;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_D;NP;NOAS;D
3789;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_D;NP;NOAS;D
3790;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_D;NP;NOAS;D
3791;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_D;NP;NOAS;D
3792;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_D;NP;NOAS;D
3793;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_D;NP;NOAS;D
3794;57;R*;11;982126057845125;Gr11_5125_1;NP-NOAS_D;NP;NOAS;D
3795;57;O;11;982126057845125;Gr11_5125_1;NP-NOAS_D;NP;NOAS;D
3796;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_D;NP;NOAS;D
3797;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_D;NP;NOAS;D
3798;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_D;NP;NOAS;D
3799;57;R*;11;982126057845125;Gr11_5125_1;NP-NOAS_D;NP;NOAS;D
3800;57;R*;11;982126057845125;Gr11_5125_1;NP-NOAS_D;NP;NOAS;D
3801;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_I;NP;NOAS;I
3802;57;R*;11;982126057845125;Gr11_5125_1;NP-NOAS_I;NP;NOAS;I
3803;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_I;NP;NOAS;I
3804;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_I;NP;NOAS;I
3805;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_I;NP;NOAS;I
3806;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_I;NP;NOAS;I
3807;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_I;NP;NOAS;I
3808;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_I;NP;NOAS;I
3809;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_I;NP;NOAS;I
3810;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_I;NP;NOAS;I
3811;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_I;NP;NOAS;I
3812;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_I;NP;NOAS;I
3813;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_I;NP;NOAS;I
3814;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_I;NP;NOAS;I
3815;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_I;NP;NOAS;I
3816;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_I;NP;NOAS;I
3817;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_I;NP;NOAS;I
3818;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_I;NP;NOAS;I
3819;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_I;NP;NOAS;I
3820;57;R;11;982126057845125;Gr11_5125_1;NP-NOAS_I;NP;NOAS;I
3821;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_D;P;NOAS;D
3822;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_D;P;NOAS;D
3823;57;E;11;982126057845125;Gr11_5125_1;P-NOAS_D;P;NOAS;D
3824;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_D;P;NOAS;D
3825;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_D;P;NOAS;D
3826;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_D;P;NOAS;D
3827;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_D;P;NOAS;D
3828;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_D;P;NOAS;D
3829;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_D;P;NOAS;D
3830;57;E;11;982126057845125;Gr11_5125_1;SIL_4;SIL_4;SIL_4;
3831;57;E;11;982126057845125;Gr11_5125_1;SIL_4;SIL_4;SIL_4;
3832;57;TRAN2;11;982126057845125;Gr11_5125_1;SIL_4;SIL_4;SIL_4;
3833;57;R;11;982126057845125;Gr11_5125_1;;;;
3834;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3835;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3836;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3837;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3838;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3839;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3840;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3841;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3842;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3843;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3844;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3845;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3846;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3847;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3848;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3849;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3850;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3851;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3852;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3853;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3854;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3855;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3856;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3857;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3858;57;R;11;982126057845125;Gr11_5125_1;P-A_I;P;A;I
3859;57;E;11;982126057845125;Gr11_5125_1;P-A_D;P;A;D
3860;57;R;11;982126057845125;Gr11_5125_1;P-A_D;P;A;D
3861;57;R;11;982126057845125;Gr11_5125_1;P-A_D;P;A;D
3862;57;R;11;982126057845125;Gr11_5125_1;P-A_D;P;A;D
3863;57;R*;11;982126057845125;Gr11_5125_1;P-A_D;P;A;D
3864;57;R*;11;982126057845125;Gr11_5125_1;P-A_D;P;A;D
3865;57;R;11;982126057845125;Gr11_5125_1;SIL_6;SIL_6;SIL_6;
3866;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3867;57;R*;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3868;57;R*;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3869;57;R*;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3870;57;R*;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3871;57;R*;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3872;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3873;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3874;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3875;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3876;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3877;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3878;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3879;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3880;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3881;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3882;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3883;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3884;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3885;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3886;57;E;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3887;57;R*;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3888;57;;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3889;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3890;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3891;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3892;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3893;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3894;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3895;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3896;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_I;P;NOAS;I
3897;57;E;11;982126057845125;Gr11_5125_1;SIL_7;SIL_7;SIL_7;
3898;57;R;11;982126057845125;Gr11_5125_1;SIL_7;SIL_7;SIL_7;
3899;57;R;11;982126057845125;Gr11_5125_1;SIL_7;SIL_7;SIL_7;
3900;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_D;P;NOAS;D
3901;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_D;P;NOAS;D
3902;57;R*;11;982126057845125;Gr11_5125_1;P-NOAS_D;P;NOAS;D
3903;57;R*;11;982126057845125;Gr11_5125_1;P-NOAS_D;P;NOAS;D
3904;57;R;11;982126057845125;Gr11_5125_1;P-NOAS_D;P;NOAS;D
3905;57;END;11;982126057845125;Gr11_5125_1;P-NOAS_D;P;NOAS;D
3906;58;START;4;982126057846209;Gr4_6209_1;;;;
3907;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3908;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3909;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3910;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3911;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3912;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3913;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3914;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3915;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3916;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3917;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3918;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3919;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3920;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3921;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3922;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3923;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3924;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3925;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3926;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3927;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3928;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3929;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3930;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3931;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3932;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3933;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3934;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3935;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3936;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3937;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3938;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3939;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3940;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3941;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3942;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3943;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3944;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3945;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3946;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3947;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3948;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3949;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3950;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3951;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3952;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3953;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3954;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3955;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3956;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3957;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3958;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3959;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3960;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3961;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3962;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3963;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3964;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3965;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3966;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3967;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3968;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3969;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3970;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3971;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3972;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3973;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3974;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3975;58;R;4;982126057846209;Gr4_6209_1;P-A;P;A;
3976;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3977;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3978;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3979;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3980;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3981;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3982;58;R*;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3983;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3984;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3985;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3986;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3987;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3988;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3989;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3990;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3991;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3992;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3993;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3994;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3995;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3996;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3997;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3998;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
3999;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
4000;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
4001;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
4002;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
4003;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
4004;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
4005;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
4006;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
4007;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
4008;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
4009;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
4010;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
4011;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
4012;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
4013;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
4014;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
4015;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
4016;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
4017;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
4018;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
4019;58;R;4;982126057846209;Gr4_6209_1;NP-NOAS;NP;NOAS;
4020;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4021;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4022;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4023;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4024;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4025;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4026;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4027;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4028;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4029;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4030;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4031;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4032;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4033;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4034;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4035;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4036;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4037;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4038;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4039;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4040;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4041;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4042;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4043;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4044;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4045;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4046;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4047;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4048;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4049;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4050;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4051;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4052;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4053;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4054;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4055;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4056;58;O;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4057;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4058;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4059;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4060;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4061;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
4062;58;R;4;982126057846209;Gr4_6209_1;NP-A;NP;A;
